"";"Site";"ASV";"Node_Category";"Eigen_Centrality";"Degree_Centrality";"Betweenness_Centrality";"Membership"
"555";"Flamenco";"ASV0818";"Other";0,00224776210003022;11;9336,4227606534;2
"556";"Flamenco";"ASV0819";"Shared";9,79297246724675e-06;11;2133,30557787229;3
"557";"Flamenco";"ASV0820";"Other";0,0662392765016588;25;23848,9859776692;3
"558";"Flamenco";"ASV0823";"Other";0,0244823458496738;8;3895,70210746933;2
"559";"Flamenco";"ASV0824";"Other";1,46506408496458e-08;2;0;5
"560";"Flamenco";"ASV0826";"Other";0,000385660015997215;6;0,325;3
"561";"Flamenco";"ASV0827";"Other";6,01206463326564e-07;5;8365,9754293092;3
"562";"Flamenco";"ASV0828";"Other";0,24145877989597;44;3848,00119273191;2
"563";"Flamenco";"ASV0829";"Other";5,06136698202809e-06;15;5006,1362033964;3
"564";"Flamenco";"ASV0830";"Other";0,286195260378308;65;7890,90761530185;2
"565";"Flamenco";"ASV0832";"Other";2,83297091790741e-06;4;42,4066257211584;3
"566";"Flamenco";"ASV0833";"Other";9,17011669663256e-06;10;3943,02138035717;4
"567";"Flamenco";"ASV0834";"Core";3,94846011443606e-06;3;168,066396988963;3
"568";"Flamenco";"ASV0836";"Other";5,83560065166518e-05;5;50,3228618791708;3
"569";"Flamenco";"ASV0839";"Other";1,06957521796362e-06;9;3404,85638524962;4
"570";"Flamenco";"ASV0840";"Other";3,2053469065815e-06;3;0;2
"571";"Flamenco";"ASV0841";"Other";0,00147505516668775;32;21343,9939149465;3
"572";"Flamenco";"ASV0843";"Other";0,00344478708811395;1;0;2
"573";"Flamenco";"ASV0844";"Other";2,12803166594422e-05;5;18,542717201191;3
"574";"Flamenco";"ASV0847";"Other";0,546525352126564;108;4410,47885897153;2
"575";"Flamenco";"ASV0849";"Other";0,0165351427043365;12;4312,3187274793;2
"576";"Flamenco";"ASV0853";"Other";0,00776267647355496;12;356,689797716781;3
"577";"Flamenco";"ASV0854";"Other";0,583109276051224;108;23893,2895887334;2
"578";"Flamenco";"ASV0855";"Shared";4,25652622359052e-09;4;1037;7
"579";"Flamenco";"ASV0856";"Shared";7,98803489764267e-06;4;6219;19
"580";"Flamenco";"ASV0857";"Other";0,146787593205706;28;469,333975625157;2
"581";"Flamenco";"ASV0858";"Shared";0,0007465220837332;18;12173,8005344391;3
"582";"Flamenco";"ASV0861";"Other";0,000147520027351415;7;415,233205419153;3
"583";"Flamenco";"ASV0864";"Shared";0,000178195337099474;8;0;3
"584";"Flamenco";"ASV0865";"Other";0,00125786311951313;8;151,081063313676;2
"585";"Flamenco";"ASV0867";"Core";1,1204603432934e-05;10;15,6947143391121;3
"586";"Flamenco";"ASV0868";"Other";5,94687575136541e-08;6;512,241611635536;4
"587";"Flamenco";"ASV0869";"Other";5,46292644049795e-05;58;6873,41831418719;3
"588";"Flamenco";"ASV0871";"Other";0,549874080837061;91;3045,44263549435;2
"589";"Flamenco";"ASV0875";"Other";0,00280956916087819;2;7,70852537925469;3
"590";"Flamenco";"ASV0876";"Other";3,13600776495496e-05;2;84,1275043364203;4
"591";"Flamenco";"ASV0878";"Other";0,00011843267551943;10;255,974608094712;3
"592";"Flamenco";"ASV0881";"Other";9,0056295473457e-07;11;7951,62148102571;4
"593";"Flamenco";"ASV0882";"Core";2,46958588182731e-06;2;0;4
"594";"Flamenco";"ASV0884";"Other";0,315023487340632;64;1712,85350837576;2
"595";"Flamenco";"ASV0886";"Other";4,96740814035749e-06;3;0;11
"596";"Flamenco";"ASV0887";"Other";5,58086900593503e-05;4;1619,58672599597;3
"597";"Flamenco";"ASV0889";"Other";0,00031212532882595;3;6,71438487914656;3
"598";"Flamenco";"ASV0890";"Other";5,3476123929619e-19;2;0;36
"599";"Flamenco";"ASV0892";"Other";0,000285779663933431;9;3479,80924030966;3
"600";"Flamenco";"ASV0894";"Other";0,000295063708679741;22;4293,72214825076;3
"601";"Flamenco";"ASV0895";"Other";5,20857711297505e-05;48;5738,00915340654;3
"602";"Flamenco";"ASV0902";"Shared";4,63828794666155e-06;6;6142,0246578473;3
"603";"Flamenco";"ASV0904";"Other";4,41672250576506e-06;3;0,166666666666667;3
"604";"Flamenco";"ASV0906";"Other";0,00278607160167566;5;126,606337322927;6
"605";"Flamenco";"ASV0910";"Other";7,22663072445095e-08;1;0;3
"606";"Flamenco";"ASV0912";"Other";6,7954195779428e-19;2;0;36
"607";"Flamenco";"ASV0913";"Shared";1,54747183359632e-08;2;0;31
"608";"Flamenco";"ASV0915";"Other";6,49946562114498e-05;8;168,665532249165;3
"609";"Flamenco";"ASV0917";"Other";0,000299852966489372;27;7492,92806839551;3
"610";"Flamenco";"ASV0918";"Other";5,21334571017424e-07;3;0;20
"611";"Flamenco";"ASV0919";"Other";0,624382455570534;112;8545,98629676966;2
"612";"Flamenco";"ASV0920";"Other";1,35500593045075e-06;11;4151;5
"613";"Flamenco";"ASV0921";"Other";0,011837813431041;7;886,831486391608;3
"614";"Flamenco";"ASV0923";"Other";0,00139295725690096;45;17729,7725211435;3
"615";"Flamenco";"ASV0925";"Other";0,393068932233556;97;20121,9005695895;2
"616";"Flamenco";"ASV0926";"Other";0,292936043508025;55;4225,61697701422;2
"617";"Flamenco";"ASV0927";"Other";1,4931582581615e-07;8;1071,61980161146;4
"618";"Flamenco";"ASV0928";"Shared";1,36969378749623e-05;7;13,6815311543496;3
"619";"Flamenco";"ASV0931";"Shared";4,10495620684018e-06;5;189,872200560424;3
"620";"Flamenco";"ASV0932";"Core";0,00653574090671782;3;2075;3
"621";"Flamenco";"ASV0935";"Other";0,0112705642697771;5;36,4659254110551;2
"622";"Flamenco";"ASV0936";"Other";6,34683519747844e-19;1;0;8
"623";"Flamenco";"ASV0939";"Other";2,69942536998838e-05;4;210,629174560339;2
"624";"Flamenco";"ASV0940";"Other";2,69942536998797e-05;4;210,629174560339;2
"625";"Flamenco";"ASV0941";"Unique";0,000408973317490364;23;8180,38297302229;4
"626";"Flamenco";"ASV0942";"Other";0,000216578987721109;6;2076,81214372193;3
"627";"Flamenco";"ASV0943";"Other";0,00104823363491038;27;16483,8542417271;3
"628";"Flamenco";"ASV0944";"Other";0,000264333826994089;4;0;1
"629";"Flamenco";"ASV0946";"Other";7,37224483121507e-09;3;1037;27
"630";"Flamenco";"ASV0948";"Other";8,89006626008391e-05;8;443,178575646157;3
"631";"Flamenco";"ASV0951";"Other";6,02361951233686e-07;7;596,286414338737;4
"632";"Flamenco";"ASV0954";"Other";0,00082115181317685;14;7574,32580643915;1
"633";"Flamenco";"ASV0955";"Other";0,000845740565466901;8;1462,25585357484;1
"634";"Flamenco";"ASV0961";"Other";3,10591831142288e-05;1;0;2
"635";"Flamenco";"ASV0964";"Other";0,0330241224273214;14;3020,7352486171;2
"636";"Flamenco";"ASV0965";"Other";1,42027797081622e-05;19;3420,85703978422;3
"637";"Flamenco";"ASV0966";"Other";0,000182561294107769;2;3,18664144398934;3
"638";"Flamenco";"ASV0967";"Other";0,000124327742486073;11;1275,85107130407;3
"639";"Flamenco";"ASV0968";"Other";2,97740655790268e-19;1;0;47
"640";"Flamenco";"ASV0971";"Shared";2,80939330753871e-10;3;2075;3
"641";"Flamenco";"ASV0973";"Other";0,257828450893481;53;19860,1131994863;2
"642";"Flamenco";"ASV0974";"Other";1,17101418322925e-06;1;0;5
"643";"Flamenco";"ASV0979";"Other";1,06758446482315e-05;12;9829,33379628391;4
"644";"Flamenco";"ASV0980";"Other";0,213134018604423;47;3606,96824741211;2
"645";"Flamenco";"ASV0981";"Other";0,00114475633744272;19;1650,68495118614;3
"646";"Flamenco";"ASV0982";"Other";0,000123851903639827;8;6234,91285009009;3
"647";"Flamenco";"ASV0983";"Other";0,000184184406249947;3;3225,75820052213;4
"648";"Flamenco";"ASV0984";"Shared";0,000250771553934433;5;1085,6617329327;7
"649";"Flamenco";"ASV0985";"Other";0,00514165774639862;6;814,040221635857;3
"650";"Flamenco";"ASV0986";"Other";0,000809945529013269;3;22,9279830067524;2
