"";"Site";"ASV";"Node_Category";"Eigen_Centrality";"Degree_Centrality";"Betweenness_Centrality";"Membership"
"822";"Chanaral";"ASV1455";"Other";0,697341841772601;83;4231,67968917131;2
"823";"Chanaral";"ASV1461";"Unique";0,00906363735381411;62;13490,7124918631;5
"824";"Chanaral";"ASV1462";"Other";5,69972276874479e-05;26;1336,7897532637;1
"825";"Chanaral";"ASV1468";"Other";0;1;0;55
"826";"Chanaral";"ASV1469";"Unique";0,00151088331197703;37;10706,7855581991;1
"827";"Chanaral";"ASV1470";"Other";0,323171398708352;29;67,0068279342524;2
"828";"Chanaral";"ASV1471";"Other";0,0228403618742761;3;0;2
"829";"Chanaral";"ASV1472";"Other";5,53285084956282e-07;4;0;16
"830";"Chanaral";"ASV1473";"Other";2,05765205852219e-05;6;2296,08898644938;3
"831";"Chanaral";"ASV1474";"Other";0,0010396487702098;6;1922,25609381361;5
"832";"Chanaral";"ASV1475";"Other";2,18080473506643e-05;7;1998,09051860052;1
"833";"Chanaral";"ASV1480";"Other";6,41993610630643e-06;2;37,4602939486044;1
"834";"Chanaral";"ASV1481";"Other";0;1;0;43
"835";"Chanaral";"ASV1489";"Other";0,0189390797380294;8;3578,84747765084;5
"836";"Chanaral";"ASV1490";"Other";3,00632509814485e-06;6;560,917068813271;1
"837";"Chanaral";"ASV1491";"Other";1,24183046462622e-05;1;0;1
"838";"Chanaral";"ASV1492";"Other";0,0241914338833081;7;1310,80789753734;2
"839";"Chanaral";"ASV1497";"Unique";1,26662455219323e-05;13;3845,07331326801;4
"840";"Chanaral";"ASV1498";"Other";0,321603506631909;33;214,85062972975;2
"841";"Chanaral";"ASV1499";"Other";0,0360551978968912;8;2082,5895378015;2
"842";"Chanaral";"ASV1500";"Other";0,00926833247270518;39;24772,9734970584;1
"843";"Chanaral";"ASV1505";"Other";0,00550509568669111;23;3914,35703310795;5
"844";"Chanaral";"ASV1506";"Core";5,05170200094207e-07;4;5694;21
"845";"Chanaral";"ASV1508";"Other";4,33477480063014e-05;15;138,992677151746;1
"846";"Chanaral";"ASV1512";"Other";0,96952689194959;128;8348,45845298528;2
"847";"Chanaral";"ASV1513";"Other";1,68237017913957e-05;3;0,015625;1
"848";"Chanaral";"ASV1514";"Other";6,20661644458189e-09;3;0;8
"849";"Chanaral";"ASV1515";"Other";3,41188465059997e-05;8;2949,67233995094;1
"850";"Chanaral";"ASV1517";"Other";7,02441616175075e-07;6;3827,76887987507;4
"851";"Chanaral";"ASV1519";"Other";0,000321590311727123;14;534,401118244604;1
"852";"Chanaral";"ASV1520";"Unique";0,0552484273983781;105;4501,57282139455;5
"853";"Chanaral";"ASV1531";"Shared";8,92649135880299e-07;1;0;1
"854";"Chanaral";"ASV1532";"Other";4,33477480063004e-05;15;138,992677151746;1
"855";"Chanaral";"ASV1533";"Other";1,11632310958425e-07;4;5694,5;25
"856";"Chanaral";"ASV1537";"Other";4,51201111366164e-06;4;6,81470267795368;1
"857";"Chanaral";"ASV1541";"Unique";0,0226660126291665;46;13591,0798742833;5
"858";"Chanaral";"ASV1543";"Other";0,563629980087534;62;1383,4179149682;2
"859";"Chanaral";"ASV1550";"Other";2,5995601277738e-05;2;6,84110195161395;5
"860";"Chanaral";"ASV1551";"Other";5,53285084959446e-07;4;0;16
"861";"Chanaral";"ASV1552";"Other";1,01468662427313e-05;15;2536,19263236012;1
"862";"Chanaral";"ASV1553";"Other";2,96695548777485e-05;7;1364,30198835005;1
"863";"Chanaral";"ASV1555";"Other";0,0677669132829658;12;3798,0304958315;2
"864";"Chanaral";"ASV1556";"Other";0,532348226776479;62;10591,5424968175;2
"865";"Chanaral";"ASV1559";"Other";1,08296817392526e-06;1;0;1
"866";"Chanaral";"ASV1564";"Other";0,757817909743595;88;5338,91085146961;2
"867";"Chanaral";"ASV1572";"Other";0,000250275461416072;41;5910,10227263925;1
"868";"Chanaral";"ASV1573";"Other";0,000306455083053459;32;4061,79725574875;1
"869";"Chanaral";"ASV1581";"Other";0,000309246296902142;33;2806,44775346288;1
"870";"Chanaral";"ASV1582";"Other";0,0420481656119422;10;20,5463349997222;2
"871";"Chanaral";"ASV1588";"Unique";0,0755017111739097;53;2742,80843576182;5
"872";"Chanaral";"ASV1589";"Other";0,0160614685017721;3;26,0057022842512;2
"873";"Chanaral";"ASV1592";"Unique";0,122571842358939;100;12283,8520386025;5
"874";"Chanaral";"ASV1593";"Core";4,09514570395566e-05;8;0,333333333333333;1
"875";"Chanaral";"ASV1594";"Other";0,974311653561051;129;8583,80800453743;2
"876";"Chanaral";"ASV1595";"Other";8,97001908357094e-08;2;0;1
"877";"Chanaral";"ASV1597";"Unique";0,000906385826247156;15;6197,67455250058;1
"878";"Chanaral";"ASV1598";"Other";0,406685855659672;49;4100,29825643553;2
"879";"Chanaral";"ASV1599";"Unique";0,000993273308921496;34;5644,24400623099;1
"880";"Chanaral";"ASV1600";"Other";0,0504965857394873;33;65,7249107576776;5
"881";"Chanaral";"ASV1602";"Other";0,531387060022901;60;11657,1704915504;2
"882";"Chanaral";"ASV1603";"Other";0,000182137959035442;13;8532,23575359847;1
"883";"Chanaral";"ASV1604";"Shared";4,88814389458175e-07;3;0;8
"884";"Chanaral";"ASV1605";"Other";0,00180067976184857;3;2,29508535939479;5
"885";"Chanaral";"ASV1606";"Other";9,59890306299576e-06;14;1068,1035698825;1
"886";"Chanaral";"ASV1607";"Other";4,32211873845459e-05;7;122,176720877712;1
"887";"Chanaral";"ASV1609";"Other";2,03678108480226e-06;3;372,769876997195;1
"888";"Chanaral";"ASV1610";"Other";7,02065159778187e-07;5;33,6264714925659;1
